"key","bid","bid_no","ra_no","items","quantity","department","startdate","enddate","document","status"
"GEM/2018/B/5492",38553,"","GEM/2018/B/5492","All in one",1,"Department of Science and Technology (DST)","2018-04-27","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/38553","Bid Awarded"
"GEM/2018/B/5495",38574,"","GEM/2018/B/5495","telephone instrument single push button",50,"Ministry of Home Affairs","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/38574","Bid Awarded"
"GEM/2018/B/5496",38581,"","GEM/2018/B/5496","Desktops",4,"Ministry of Youth Affairs and Sports","2018-04-27","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/38581","Bid Awarded"
"GEM/2018/B/5497",38588,"","GEM/2018/B/5497","Camera for CCTV System",2,"Higher and Technical Education Department Maharashtra","2018-04-27","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/38588","Bid Awarded"
"GEM/2018/B/551",3956,"","GEM/2018/B/551","Air Conditioner",13,"ODISHA","2018-04-26","2018-05-10","https://bidplus.gem.gov.in/showbidDocument/3956","Bid Awarded"
"GEM/2018/B/5510",38679,"","GEM/2018/B/5510","general purpose cleaners and soda ash",13274,"Department of Defence","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/38679","Bid Awarded"
"GEM/2018/B/5518",38735,"","GEM/2018/B/5518","Notebook Computers-laptop",1,"NA","2018-04-27","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/38735","Bid Awarded"
"GEM/2018/B/5522",38763,"","GEM/2018/B/5522","Microscopes - Pathological  and Research",1,"Department of Agriculture Cooperation and Farmers Welfare","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/38763","Bid Awarded"
"GEM/2018/B/5526",38791,"","GEM/2018/B/5526","Insecticides for mosquitoes cockroaches and other insects (Liquid vaporizer and spray)",12,"Labour Employment Training and Skill Department Jharkhand","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/38791","Bid Awarded"
"GEM/2018/B/5529",38812,"","GEM/2018/B/5529","Desktops",3,"Ministry of Water Resources River Development and Ganga Rejuvenation","2018-04-27","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/38812","Bid Awarded"
"GEM/2018/B/5532",38833,"","GEM/2018/B/5532","Multimedia Projectors",1,"Department of Higher Education","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/38833","Bid Awarded"
"GEM/2018/B/5534",38847,"","GEM/2018/B/5534","hydraulic pumps-Floating Pump",4,"Police Department Andaman & Nicobar","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/38847","Bid Awarded"
"GEM/2018/B/5536",38861,"","GEM/2018/B/5536","Online UPS",1,"Department of Defence Research & Development","2018-04-27","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/38861","Bid Awarded"
"GEM/2018/B/5537",38868,"","GEM/2018/B/5537","Security Manpower Service",129,"Department of Atomic Energy","2018-04-27","2018-05-10","https://bidplus.gem.gov.in/showbidDocument/38868","Bid Awarded"
"GEM/2018/B/5541",38896,"","GEM/2018/B/5541","tea bag",6,"Labour Employment Training and Skill Department Jharkhand","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/38896","Bid Awarded"
"GEM/2018/B/5548",38945,"","GEM/2018/B/5548","plastic bottles water bottle with carry bag for cpmf",50,"Labour Employment Training and Skill Department Jharkhand","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/38945","Bid Awarded"
"GEM/2018/B/5558",39015,"","GEM/2018/B/5558","Multifunction Machines",15,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/39015","Bid Awarded"
"GEM/2018/B/556",3991,"","GEM/2018/B/556","Router",1,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/3991","Bid Awarded"
"GEM/2018/B/5564",39057,"","GEM/2018/B/5564","Interactive Boards",1,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39057","Bid Awarded"
"GEM/2018/B/5565",39064,"","GEM/2018/B/5565","Desktops",3,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/39064","Bid Awarded"
"GEM/2018/B/5573",39120,"","GEM/2018/B/5573","Mosquito Net LLINs",1370,"Central Armed Police Forces","2018-04-27","2018-05-09","https://bidplus.gem.gov.in/showbidDocument/39120","Bid Awarded"
"GEM/2018/B/5576",39141,"","GEM/2018/B/5576","Multifunction Machines",1,"Higher Education Department Delhi","2018-05-07","2018-05-17","https://bidplus.gem.gov.in/showbidDocument/39141","Bid Awarded"
"GEM/2018/B/5583",39190,"","GEM/2018/B/5583","pH Meter",1,"Department of Atomic Energy","2018-04-27","2018-05-09","https://bidplus.gem.gov.in/showbidDocument/39190","Bid Awarded"
"GEM/2018/B/5586",39211,"","GEM/2018/B/5586","OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OE",130,"Department of Defence","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39211","Bid Awarded"
"GEM/2018/B/5589",39232,"","GEM/2018/B/5589","Notebook Computers-laptop",1,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/39232","Bid Awarded"
"GEM/2018/B/5591",39246,"","GEM/2018/B/5591","battery cell",7750,"Energy Department Maharashtra","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39246","Bid Awarded"
"GEM/2018/B/5594",39267,"","GEM/2018/B/5594","Human Resource Service",1,"Department of Defence","2018-04-27","2018-05-10","https://bidplus.gem.gov.in/showbidDocument/39267","Bid Awarded"
"GEM/2018/B/5601",39316,"","GEM/2018/B/5601","liquid handwash",540,"Energy Department Maharashtra","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39316","Bid Awarded"
"GEM/2018/B/5603",39330,"","GEM/2018/B/5603","LED Luminaire (For Road and Street Lights)",520,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39330","Bid Awarded"
"GEM/2018/B/5607",39358,"","GEM/2018/B/5607","hand held search light",80,"Energy Department Maharashtra","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39358","Bid Awarded"
"GEM/2018/B/5613",39400,"","GEM/2018/B/5613","Envelopes",5000,"Labour Employment Training and Skill Department Jharkhand","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39400","Bid Awarded"
"GEM/2018/B/5615",39414,"","GEM/2018/B/5615","bathing soap",4000,"Energy Department Maharashtra","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39414","Bid Awarded"
"GEM/2018/B/5616",39421,"","GEM/2018/B/5616","Desktops",8,"School Education Department Madhya Pradesh","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39421","Bid Awarded"
"GEM/2018/B/562",4033,"","GEM/2018/B/562","Notebook Computers-laptop",50,"Finance Department Assam","2018-04-19","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/4033","Bid Awarded"
"GEM/2018/B/5638",39575,"","GEM/2018/B/5638","Executive Table",2,"Department of Defence Production and Supply","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39575","Bid Awarded"
"GEM/2018/B/5640",39589,"","GEM/2018/B/5640","electronic digital postal franking machine",1,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39589","Bid Awarded"
"GEM/2018/B/5643",39610,"","GEM/2018/B/5643","OEM Cartridge",30,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/39610","Bid Awarded"
"GEM/2018/B/5646",39631,"","GEM/2018/B/5646","deepwell hand pumps",100,"Rural Development and Panchayat Raj Department Maharashtra","2018-04-27","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/39631","Bid Awarded"
"GEM/2018/B/5655",39694,"","GEM/2018/B/5655","almirah- Steel",7,"Labour Employment Training and Skill Department Jharkhand","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39694","Bid Awarded"
"GEM/2018/B/5663",39750,"","GEM/2018/B/5663","Printer",2,"NA","2018-04-27","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/39750","Bid Awarded"
"GEM/2018/B/5666",39771,"","GEM/2018/B/5666","stamp pads",30,"Labour Employment Training and Skill Department Jharkhand","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39771","Bid Awarded"
"GEM/2018/B/5673",39820,"","GEM/2018/B/5673","blankets woolen dyed air force specification",2353,"Central Armed Police Forces","2018-04-27","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/39820","Bid Awarded"
"GEM/2018/B/5679",39862,"","GEM/2018/B/5679","Multimedia Projectors",1,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/39862","Bid Awarded"
"GEM/2018/B/5682",39883,"","GEM/2018/B/5682","Plotter Printers ",1,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39883","Bid Awarded"
"GEM/2018/B/5685",39904,"","GEM/2018/B/5685","Storage System",1,"Department of Defence","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39904","Bid Awarded"
"GEM/2018/B/5687",39918,"","GEM/2018/B/5687","digital earth resistance meter",1,"Department of Defence Production and Supply","2018-04-27","2018-05-14","https://bidplus.gem.gov.in/showbidDocument/39918","Bid Awarded"
"GEM/2018/B/5688",39925,"","GEM/2018/B/5688","domestic vacuum flasks",1878,"Department of Defence","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/39925","Bid Awarded"
"GEM/2018/B/5689",39932,"","GEM/2018/B/5689","seamless steel tube assembly-TUBULARS AND OTHER WROUGHT STEEL FITTINGS, RISER PIPE",25,"Public Health Engineering Department Chhattisgarh","2018-04-27","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/39932","Bid Awarded"
"GEM/2018/B/5691",39946,"","GEM/2018/B/5691","Notebook Computers-laptop",120,"CHHATTISGARH","2018-04-27","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/39946","Bid Awarded"
"GEM/2018/B/5709",40072,"","GEM/2018/B/5709","Executive Table",2,"Department of Defence Production and Supply","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40072","Bid Awarded"
"GEM/2018/B/5716",40121,"","GEM/2018/B/5716","All in one",1,"Urban Development and Environment Department","2018-04-27","2018-05-08","https://bidplus.gem.gov.in/showbidDocument/40121","Bid Awarded"
"GEM/2018/B/5720",40149,"","GEM/2018/B/5720","TABLE FAN / WALL MOUNT FAN / CEILING MOUNT FAN",50,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40149","Bid Awarded"
"GEM/2018/B/5724",40177,"","GEM/2018/B/5724","steel pipes for water and sewage",216,"Water Resources Department Chhattisgarh","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40177","Bid Awarded"
"GEM/2018/B/5726",40191,"","GEM/2018/B/5726","seamless steel tube assembly-TUBULARS AND OTHER WROUGHT STEEL FITTINGS, RISER PIPE",25,"Public Health Engineering Department Chhattisgarh","2018-04-27","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/40191","Bid Awarded"
"GEM/2018/B/5730",40219,"","GEM/2018/B/5730","steel trunk as per dgsnd drawing",3891,"Central Armed Police Forces","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40219","Bid Awarded"
"GEM/2018/B/5735",40254,"","GEM/2018/B/5735","polypropylene cord",165000,"Food Civil Supplies and Consumer Protection Department Maharashtra","2018-04-27","2018-05-25","https://bidplus.gem.gov.in/showbidDocument/40254","Bid Awarded"
"GEM/2018/B/5742",40303,"","GEM/2018/B/5742","water tanker mounted on two wheels trailer",12,"CHHATTISGARH","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40303","Bid Awarded"
"GEM/2018/B/5746",40331,"","GEM/2018/B/5746"," chairs-office",4,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40331","Bid Awarded"
"GEM/2018/B/5750",40359,"","GEM/2018/B/5750","Desktops",3,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40359","Bid Awarded"
"GEM/2018/B/5751",40366,"","GEM/2018/B/5751","tents tent extendable frame supported complete with accessories",100,"Central Armed Police Forces","2018-04-27","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/40366","Bid Awarded"
"GEM/2018/B/5754",40387,"","GEM/2018/B/5754","All in one",1,"NA","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40387","Bid Awarded"
"GEM/2018/B/5757",40408,"","GEM/2018/B/5757","sewing machine",1100,"Food Civil Supplies and Consumer Protection Department Maharashtra","2018-04-27","2018-05-25","https://bidplus.gem.gov.in/showbidDocument/40408","Bid Awarded"
"GEM/2018/B/5758",40415,"","GEM/2018/B/5758","Desktops",5,"NA","2018-05-03","2018-05-21","https://bidplus.gem.gov.in/showbidDocument/40415","Bid Awarded"
"GEM/2018/B/5760",40429,"","GEM/2018/B/5760","Microscopes - Pathological  and Research",1,"Ministry of AYUSH","2018-04-28","2018-05-15","https://bidplus.gem.gov.in/showbidDocument/40429","Bid Awarded"
"GEM/2018/B/5766",40471,"","GEM/2018/B/5766","power cable for direct burial xlpe ugac cable",500,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40471","Bid Awarded"
"GEM/2018/B/5771",40506,"","GEM/2018/B/5771","Air Conditioner",54,"Department of Defence Research & Development","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40506","Bid Awarded"
"GEM/2018/B/5773",40520,"","GEM/2018/B/5773","tactical boot pu sole",768,"Central Armed Police Forces","2018-04-27","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/40520","Bid Awarded"
"GEM/2018/B/5778",40555,"","GEM/2018/B/5778","Printer or photo Copier Paper",1300,"Department of Posts","2018-04-27","2018-05-09","https://bidplus.gem.gov.in/showbidDocument/40555","Bid Awarded"
"GEM/2018/B/5781",40576,"","GEM/2018/B/5781","office suite software - MS Office etc",75,"Department of Defence Production and Supply","2018-04-27","2018-05-08","https://bidplus.gem.gov.in/showbidDocument/40576","Bid Awarded"
"GEM/2018/B/5789",40632,"","GEM/2018/B/5789","Desktops",3,"Gujarat Mineral Development Corporation Limited, Ahmedabad","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40632","Bid Awarded"
"GEM/2018/B/5796",40681,"","GEM/2018/B/5796","automatic line voltage corrector or step type auto transformer",54,"Department of Defence Research & Development","2018-04-27","2018-05-06","https://bidplus.gem.gov.in/showbidDocument/40681","Bid Awarded"
"GEM/2018/B/5806",40751,"","GEM/2018/B/5806","End point protection software/ appliances",200,"Department of Defence Production and Supply","2018-04-27","2018-05-08","https://bidplus.gem.gov.in/showbidDocument/40751","Bid Awarded"
"GEM/2018/B/5807",40758,"","GEM/2018/B/5807","bedclothes rubberised coir mattress cushions and pillows hospital mattresses and pillows",18,"NA","2018-05-07","2018-05-17","https://bidplus.gem.gov.in/showbidDocument/40758","Bid Awarded"
"GEM/2018/B/581",4166,"","GEM/2018/B/581","blood culture bottles",48000,"Health and Family Welfare Department Delhi","2018-05-11","2018-05-24","https://bidplus.gem.gov.in/showbidDocument/4166","Bid Awarded"
"GEM/2018/B/5810",40779,"","GEM/2018/B/5810","Foolscap sheets",300,"Rural Development and Panchayat Raj Department Maharashtra","2018-05-02","2018-05-09","https://bidplus.gem.gov.in/showbidDocument/40779","Bid Awarded"
"GEM/2018/B/5812",40793,"","GEM/2018/B/5812","Printer or photo Copier Paper",500,"Rural Development and Panchayat Raj Department Maharashtra","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40793","Bid Awarded"
"GEM/2018/B/5816",40821,"","GEM/2018/B/5816","Tablet Based Biometric Attendance System",3,"MAHARASHTRA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40821","Bid Awarded"
"GEM/2018/B/5818",40835,"","GEM/2018/B/5818","toilet cleaners liquid",72,"Food and Civil Supplies and Consumer Affairs Department Chandigarh","2018-04-27","2018-05-05","https://bidplus.gem.gov.in/showbidDocument/40835","Bid Awarded"
"GEM/2018/B/5820",40849,"","GEM/2018/B/5820","solar water heating system",10,"NA","2018-04-27","2018-05-15","https://bidplus.gem.gov.in/showbidDocument/40849","Bid Awarded"
"GEM/2018/B/5824",40877,"","GEM/2018/B/5824","operating system software",50,"Department of Defence Production and Supply","2018-04-27","2018-05-08","https://bidplus.gem.gov.in/showbidDocument/40877","Bid Awarded"
"GEM/2018/B/5825",40884,"","GEM/2018/B/5825","Notebook Computers-laptop",2,"Ministry of Human Resource Development","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40884","Bid Awarded"
"GEM/2018/B/5829",40912,"","GEM/2018/B/5829","All in one",2,"Department of Atomic Energy","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/40912","Bid Awarded"
"GEM/2018/B/5830",40919,"","GEM/2018/B/5830","All in one",55,"NA","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40919","Bid Awarded"
"GEM/2018/B/5832",40933,"","GEM/2018/B/5832","scanners",1,"Department of Higher Education","2018-05-02","2018-05-17","https://bidplus.gem.gov.in/showbidDocument/40933","Bid Awarded"
"GEM/2018/B/5836",40961,"","GEM/2018/B/5836","Multifunction Machines",1,"Department of Revenue","2018-04-27","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/40961","Bid Awarded"
"GEM/2018/B/5839",40982,"","GEM/2018/B/5839","OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OEM Cartridge,OE",212,"Department of Defence","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/40982","Bid Awarded"
"GEM/2018/B/5841",40996,"","GEM/2018/B/5841","Printer or photo Copier Paper",1500,"NA","2018-05-06","2018-05-16","https://bidplus.gem.gov.in/showbidDocument/40996","Bid Awarded"
"GEM/2018/B/5853",41080,"","GEM/2018/B/5853","Class Room Desking and Seating",86,"Nagar Nigam Raigarh, Chhattisgarh","2018-04-27","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/41080","Bid Awarded"
"GEM/2018/B/5859",41122,"","GEM/2018/B/5859","Multifunction Machines",2,"Department of Atomic Energy","2018-04-27","2018-05-08","https://bidplus.gem.gov.in/showbidDocument/41122","Bid Awarded"
"GEM/2018/B/5862",41143,"","GEM/2018/B/5862","TABLE FAN / WALL MOUNT FAN / CEILING MOUNT FAN",1,"Ministry of Water Resources River Development and Ganga Rejuvenation","2018-04-27","2018-05-15","https://bidplus.gem.gov.in/showbidDocument/41143","Bid Awarded"
"GEM/2018/B/5867",41178,"","GEM/2018/B/5867","Notebook Computers-laptop",6,"Department of Defence Production and Supply","2018-04-27","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/41178","Bid Awarded"
