key,bid,bid_no,ra_no,items,quantity,department,startdate,enddate,document,status
GEM/2018/B/42812,301683,,GEM/2018/B/42812,Notebook Computers-laptop,1,Education Department Chandigarh,12-07-2018,23-07-2018,https://bidplus.gem.gov.in/showbidDocument/301683,Technical Evaluated
GEM/2018/B/49276,347792,,GEM/2018/B/49276,sheeting cloth cotton khadi bleached,13700,Department of Defence,18-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/347792,Technical Evaluated
GEM/2018/B/47696,336487,,GEM/2018/B/47696,Multifunction Machines,29,Excise Department Kerala,17-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/336487,Technical Evaluated
GEM/2018/B/40410,284680,,GEM/2018/B/40410,Potable water purification system,2,Department of Defence Production and Supply,03-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/284680,Technical Evaluated
GEM/2018/B/51706,364998,,GEM/2018/B/51706,hopper or tipper,2,Urban Development Department,21-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/364998,Technical Evaluated
GEM/2018/B/51693,364907,,GEM/2018/B/51693,"Notebook Computers-laptop,keyboards",2,Urban Development Department,21-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/364907,Technical Evaluated
GEM/2018/B/44903,316586,,GEM/2018/B/44903,portable hard disk,50,NA,10-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/316586,Technical Evaluated
GEM/2018/B/42466,299247,,GEM/2018/B/42466,saw blades or hacksaw blades,1000,NA,20-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/299247,Technical Evaluated
GEM/2018/B/38683,272367,,GEM/2018/B/38683,SPECTROPHOTOMETER,1,Department of Higher Education,03-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/272367,Technical Evaluated
GEM/2018/B/51500,363549,,GEM/2018/B/51500,Dental examination chairs,1,Health and Family Welfare Department Himachal Pradesh,21-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/363549,Technical Evaluated
GEM/2018/B/50735,358124,,GEM/2018/B/50735,Printer or photo Copier Paper,50,Department of Defence,20-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/358124,Technical Evaluated
GEM/2018/B/49384,348555,,GEM/2018/B/49384,Vehicle Hiring Service (Short Term),1,Department of Defence Research & Development,18-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/348555,Technical Evaluated
GEM/2018/B/49341,348254,,GEM/2018/B/49341,Vehicle Hiring Service (Long Term),2,Department of Defence Research & Development,18-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/348254,Technical Evaluated
GEM/2018/B/48757,344082,,GEM/2018/B/48757,Online UPS,8,Department of Defence,23-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/344082,Technical Evaluated
GEM/2018/B/52484,370577,,GEM/2018/B/52484,TABLE FAN / WALL MOUNT FAN / CEILING MOUNT FAN,250,NA,23-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/370577,Technical Evaluated
GEM/2018/B/50654,357557,,GEM/2018/B/50654,Rack Steel Adjustable - JSS Specification,5,NA,20-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/357557,Technical Evaluated
GEM/2018/B/50648,357515,,GEM/2018/B/50648,revolving chair,2,NA,20-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/357515,Technical Evaluated
GEM/2018/B/50646,357501,,GEM/2018/B/50646,Potable water purification system,1,NA,20-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/357501,Technical Evaluated
GEM/2018/B/49811,351586,,GEM/2018/B/49811,Light Emitting Diode LED Fixture- LED tube light,24,NA,18-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/351586,Technical Evaluated
GEM/2018/B/49803,351530,,GEM/2018/B/49803,Televisions,1,NA,18-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/351530,Technical Evaluated
GEM/2018/B/49421,348814,,GEM/2018/B/49421,two wheeler-Motor cycles and scooters and mopeds,4,NA,18-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/348814,Technical Evaluated
GEM/2018/B/50422,355905,,GEM/2018/B/50422,galvanized steel chain link fence fabric,4675,Forest Department Chhattisgarh,19-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/355905,Technical Evaluated
GEM/2018/B/49982,352790,,GEM/2018/B/49982,Microphone,3,Department of Defence,19-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/352790,Technical Evaluated
GEM/2018/B/45072,317818,,GEM/2018/B/45072,lead acid battery,44,Higher Education and Languages Department Punjab,11-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/317818,Technical Evaluated
GEM/2018/B/48992,345783,,GEM/2018/B/48992,built up trucks,1,NA,18-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/345783,Technical Evaluated
GEM/2018/B/48913,345230,,GEM/2018/B/48913,sofas,2,Department of Defence Production and Supply,18-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/345230,Technical Evaluated
GEM/2018/B/48847,344761,,GEM/2018/B/48847,Desktops,2,NA,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/344761,Technical Evaluated
GEM/2018/B/48838,344698,,GEM/2018/B/48838,Printer,6,NA,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/344698,Technical Evaluated
GEM/2018/B/49014,345937,,GEM/2018/B/49014,Executive Computer Table,4,Department of Defence,18-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/345937,Technical Evaluated
GEM/2018/B/41517,292534,,GEM/2018/B/41517,steel pipes for water and sewage,100,Department of Defence Production and Supply,06-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/292534,Technical Evaluated
GEM/2018/B/51548,363892,,GEM/2018/B/51548,diesel generators- DG Sets,2,Central Armed Police Forces,21-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/363892,Technical Evaluated
GEM/2018/B/50612,357263,,GEM/2018/B/50612,anti set off spray powder,300,Department of Defence,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/357263,Technical Evaluated
GEM/2018/B/51591,364193,,GEM/2018/B/51591,water storage tanks,2,Central Police Organisation,21-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/364193,Technical Evaluated
GEM/2018/B/51576,364088,,GEM/2018/B/51576,domestic drinking glasses,1000,Higher Education Department Uttar Pradesh,21-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/364088,Technical Evaluated
GEM/2018/B/47127,332399,,GEM/2018/B/47127,Vehicle Hiring Service (Long Term),1,Health and Family Welfare Department Delhi,14-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/332399,Technical Evaluated
GEM/2018/B/47113,332294,,GEM/2018/B/47113,Shoulder Builder/ Arm Wheel- Outdoor Gym Equipment,3,Department of Defence,14-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/332294,Technical Evaluated
GEM/2018/B/43434,306121,,GEM/2018/B/43434,Camera for CCTV System,22,Ministry of Human Resource Development,07-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/306121,Technical Evaluated
GEM/2018/B/47636,336053,,GEM/2018/B/47636,Online UPS  5 KVA for Critical Infrastructures,24,NA,16-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/336053,Technical Evaluated
GEM/2018/B/47720,336669,,GEM/2018/B/47720,All in one,8,Department of Revenue,16-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/336669,Technical Evaluated
GEM/2018/B/50499,356465,,GEM/2018/B/50499,Tablets,1,NA,19-07-2018,24-07-2018,https://bidplus.gem.gov.in/showbidDocument/356465,Technical Evaluated
GEM/2018/B/44790,315788,,GEM/2018/B/44790,diesel generators- DG Sets,4,Central Armed Police Forces,15-07-2018,26-07-2018,https://bidplus.gem.gov.in/showbidDocument/315788,Technical Evaluated
GEM/2018/B/50326,355226,,GEM/2018/B/50326,Notebook Computers-laptop,1,NA,19-07-2018,26-07-2018,https://bidplus.gem.gov.in/showbidDocument/355226,Technical Evaluated
GEM/2018/B/50410,355821,,GEM/2018/B/50410,heated display cases-hot case,2,Higher Education Department Uttar Pradesh,19-07-2018,26-07-2018,https://bidplus.gem.gov.in/showbidDocument/355821,Technical Evaluated
GEM/2018/B/47908,338013,,GEM/2018/B/47908,Compatible Ribbon Cartridge,400,NA,16-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/338013,Technical Evaluated
GEM/2018/B/44802,315872,,GEM/2018/B/44802,Printer,3,Forest Department Rajasthan,10-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/315872,Technical Evaluated
GEM/2018/B/44764,315599,,GEM/2018/B/44764,Portable Fire Extinguishers IS 15683,15,UTTAR PRADESH,10-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/315599,Technical Evaluated
GEM/2018/B/44650,314773,,GEM/2018/B/44650,Air Conditioner,2,Department of Agricultural Research and Education (DARE),10-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/314773,Technical Evaluated
GEM/2018/B/48474,342038,,GEM/2018/B/48474,Air Conditioner,2,Central Armed Police Forces,17-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/342038,Technical Evaluated
GEM/2018/B/51773,365474,,GEM/2018/B/51773,Multimedia Projectors,1,Department of Defence Production and Supply,21-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/365474,Technical Evaluated
GEM/2018/B/44682,315011,,GEM/2018/B/44682,Plastic  Body Evaporative Coolers-DESERT COOLER,8,Ministry of Human Resource Development,10-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/315011,Technical Evaluated
GEM/2018/B/42925,302495,,GEM/2018/B/42925,backhoes,1,MAHARASHTRA,07-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/302495,Technical Evaluated
GEM/2018/B/50497,356451,,GEM/2018/B/50497,plastic moulded chair,50,Department of Defence,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/356451,Technical Evaluated
GEM/2018/B/44562,314150,,GEM/2018/B/44562,Air Conditioner,26,Railways,10-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/314150,Technical Evaluated
GEM/2018/B/50904,359328,,GEM/2018/B/50904,waste containers or rigid liners- Dust bin or Garbage Bin or Household Bin,5,Department of Higher Education,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/359328,Technical Evaluated
GEM/2018/B/50287,354939,,GEM/2018/B/50287,waste containers or rigid liners- Dust bin or Garbage Bin or Household Bin,20,Department of Higher Education,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/354939,Technical Evaluated
GEM/2018/B/49100,346539,,GEM/2018/B/49100,Online UPS,1,Department of Agricultural Research and Education (DARE),18-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/346539,Technical Evaluated
GEM/2018/B/48640,343235,,GEM/2018/B/48640,Portable Fire Extinguishers IS 15683,31,Department of Science and Technology (DST),17-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/343235,Technical Evaluated
GEM/2018/B/47865,337705,,GEM/2018/B/47865,Multifunction Machines,1,Department of Scientific and Industrial Research (DSIR),16-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/337705,Technical Evaluated
GEM/2018/B/47253,333309,,GEM/2018/B/47253,Security Manpower Service,3,Health and Family Welfare Department Delhi,14-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/333309,Technical Evaluated
GEM/2018/B/50651,357536,,GEM/2018/B/50651,Notebook Computers-laptop,1,Department of Higher Education,20-07-2018,25-07-2018,https://bidplus.gem.gov.in/showbidDocument/357536,Technical Evaluated
GEM/2018/B/48399,341506,,GEM/2018/B/48399,digital earth resistance meter,1,Department of Defence,17-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/341506,Technical Evaluated
GEM/2018/B/43899,309418,,GEM/2018/B/43899,Notebook Computers-laptop,1,NA,09-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/309418,Technical Evaluated
GEM/2018/B/42988,302957,,GEM/2018/B/42988,single texture white rubberized waterproof nylon fabric rain capes with attached hood,200,Home Department Uttar Pradesh,14-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/302957,Technical Evaluated
GEM/2018/B/42353,298456,,GEM/2018/B/42353,Printer,17,"Municipal Corporation, Chandigarh",06-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/298456,Technical Evaluated
GEM/2018/B/42336,298337,,GEM/2018/B/42336,Multifunction Machines,2,"Municipal Corporation, Chandigarh",06-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/298337,Technical Evaluated
GEM/2018/B/42322,298239,,GEM/2018/B/42322,plastic moulded chair,200,Department of Posts,12-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/298239,Technical Evaluated
GEM/2018/B/48273,340617,,GEM/2018/B/48273,Notebook Computers-laptop,1,General Administration Department Bihar,17-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/340617,Technical Evaluated
GEM/2018/B/46672,329179,,GEM/2018/B/46672,Air Conditioner,7,NA,13-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/329179,Technical Evaluated
GEM/2018/B/42577,300031,,GEM/2018/B/42577,"revolving chair, chairs-office",50,Department of Defence Production and Supply,06-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/300031,Technical Evaluated
GEM/2018/B/42570,299982,,GEM/2018/B/42570,Notebook Computers-laptop,12,General Administration Department Gujarat,06-07-2018,20-07-2018,https://bidplus.gem.gov.in/showbidDocument/299982,Technical Evaluated
GEM/2018/B/49915,352321,,GEM/2018/B/49915,Multimedia Projectors,1,Department of Defence,19-07-2018,30-07-2018,https://bidplus.gem.gov.in/showbidDocument/352321,Technical Evaluated
GEM/2018/B/48326,340995,,GEM/2018/B/48326,Desktops,5,DEPARTMENT OF HIGHER EDUCATION,18-07-2018,30-07-2018,https://bidplus.gem.gov.in/showbidDocument/340995,Technical Evaluated
GEM/2018/B/54313,383639,,GEM/2018/B/54313,"ink refills,Roller Ball Pen,Eraser,markers- white board,Marking Pen- permanent, highlighter,Envelope",272,N/A,25-07-2018,29-07-2018,https://bidplus.gem.gov.in/showbidDocument/383639,Technical Evaluated
GEM/2018/B/54081,381966,,GEM/2018/B/54081,steel pipes for water and sewage,120,Central Armed Police Forces,25-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/381966,Technical Evaluated
GEM/2018/B/51074,360532,,GEM/2018/B/51074,lead acid battery,10,Department of Defence,25-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/360532,Technical Evaluated
GEM/2018/B/54037,381651,,GEM/2018/B/54037,OEM Cartridge/ Consumable,15,Department of Defence,25-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/381651,Technical Evaluated
GEM/2018/B/49144,346854,,GEM/2018/B/49144,"Notebook Computers-laptop,office suite software - MS Office etc",4,Department of Telecommunications (DOT),18-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/346854,Technical Evaluated
GEM/2018/B/53829,380174,,GEM/2018/B/53829,Televisions,3,Department of Defence Production and Supply,25-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/380174,Technical Evaluated
GEM/2018/B/50854,358971,,GEM/2018/B/50854,domestic refrigerators,2,Higher Education Department Uttar Pradesh,20-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/358971,Technical Evaluated
GEM/2018/B/50071,353413,,GEM/2018/B/50071,surgeon caps or hoods surgeons cap disposable,100000,Department of Health and Family Welfare,19-07-2018,28-07-2018,https://bidplus.gem.gov.in/showbidDocument/353413,Technical Evaluated
GEM/2018/B/43176,304308,,GEM/2018/B/43176,cotton towels,476,Central Armed Police Forces,07-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/304308,Technical Evaluated
GEM/2018/B/52771,372635,,GEM/2018/B/52771,Domestic Blenders / Dough Kneader,10,Higher Education Department Haryana,24-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/372635,Technical Evaluated
GEM/2018/B/52766,372593,,GEM/2018/B/52766,computer workstation,1,Revenue and Forest Department Maharashtra,24-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/372593,Technical Evaluated
GEM/2018/B/52550,371067,,GEM/2018/B/52550,Multifunction Machines,5,Department of Defence,24-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/371067,Technical Evaluated
GEM/2018/B/52483,370570,,GEM/2018/B/52483,scanners,1,Department of Defence,24-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/370570,Technical Evaluated
GEM/2018/B/52122,367938,,GEM/2018/B/52122,Steel Clothes Lockers,15,NA,23-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/367938,Technical Evaluated
GEM/2018/B/45809,323026,,GEM/2018/B/45809,Vehicle Hiring Service (Long Term),21,Rural Development and Panchayat Raj Department Maharashtra,12-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/323026,Technical Evaluated
GEM/2018/B/45794,322921,,GEM/2018/B/45794,Security and Protective Software including Antivirus,2,Central Armed Police Forces,12-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/322921,Technical Evaluated
GEM/2018/B/45782,322830,,GEM/2018/B/45782,Vehicle Hiring Service (Long Term),12,Rural Development and Panchayat Raj Department Maharashtra,12-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/322830,Technical Evaluated
GEM/2018/B/52563,371158,,GEM/2018/B/52563,Multifunction Machines,3,Department of Defence,24-07-2018,27-07-2018,https://bidplus.gem.gov.in/showbidDocument/371158,Technical Evaluated
GEM/2018/B/54296,383513,,GEM/2018/B/54296,"Desktops,Compatible Cartridge,Online UPS",5,Urban Development and Environment Department,26-07-2018,30-07-2018,https://bidplus.gem.gov.in/showbidDocument/383513,Technical Evaluated
GEM/2018/B/54181,382687,,GEM/2018/B/54181,centrifuge tubes,3990,Department of Scientific and Industrial Research (DSIR),25-07-2018,30-07-2018,https://bidplus.gem.gov.in/showbidDocument/382687,Technical Evaluated
GEM/2018/B/53583,378445,,GEM/2018/B/53583,cleaning or janitorial cart,1,Central Armed Police Forces,25-07-2018,30-07-2018,https://bidplus.gem.gov.in/showbidDocument/378445,Technical Evaluated
GEM/2018/B/53333,376632,,GEM/2018/B/53333,Multifunction Machines,1,Department of Atomic Energy,24-07-2018,30-07-2018,https://bidplus.gem.gov.in/showbidDocument/376632,Technical Evaluated
